match_no,ball_no,inning,over,batter,bowler,score,match_type,venue,location,team1,team2,toss_won,toss_decision,winner,winner_runs,winner_wickets,mom,day,month
31,37,2,5.4,Rohit Sharma,Nathan Ellis,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,38,2,5.5,Rohit Sharma,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,39,2,5.6,Cameron Green,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,40,2,6.1,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,41,2,6.2,Rohit Sharma,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,42,2,6.3,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,43,2,6.4,Rohit Sharma,Rahul Chahar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,44,2,6.5,Rohit Sharma,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,45,2,6.6,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,46,2,7.1,Cameron Green,Harpreet Brar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,47,2,7.2,Cameron Green,Harpreet Brar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,48,2,7.3,Rohit Sharma,Harpreet Brar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,49,2,7.4,Cameron Green,Harpreet Brar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,50,2,7.5,Cameron Green,Harpreet Brar,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,51,2,7.6,Cameron Green,Harpreet Brar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,52,2,8.1,Cameron Green,Rahul Chahar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,53,2,8.2,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,54,2,8.3,Rohit Sharma,Rahul Chahar,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,55,2,8.4,Rohit Sharma,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,56,2,8.5,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,57,2,8.6,Rohit Sharma,Rahul Chahar,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,58,2,9.1,ne,Liam Livings,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,59,2,9.2,ne,Liam Livings,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,60,2,9.3,ne,Liam Livings,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,61,2,9.4,ne,Liam Livings,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,62,2,9.5,ne,Liam Livings,2,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,63,2,9.6,ne,Liam Livings,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,64,2,10.1,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,65,2,10.2,Suryakumar Yadav,Rahul Chahar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,66,2,10.3,Suryakumar Yadav,Rahul Chahar,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,67,2,10.4,Suryakumar Yadav,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,68,2,10.5,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,69,2,10.6,Suryakumar Yadav,Rahul Chahar,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,70,2,11.1,ne,Liam Livings,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,71,2,11.2,ne,Liam Livings,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,72,2,11.3,ne,Liam Livings,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,73,2,11.4,ne,Liam Livings,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,74,2,11.5,ne,Liam Livings,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,75,2,11.6,ne,Liam Livings,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,76,2,12.1,Suryakumar Yadav,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,77,2,12.2,Cameron Green,Nathan Ellis,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,78,2,12.3,Cameron Green,Nathan Ellis,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,79,2,12.4,Cameron Green,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,80,2,12.5,Suryakumar Yadav,Nathan Ellis,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,81,2,12.6,Suryakumar Yadav,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,82,2,13.1,Suryakumar Yadav,Sam Curran,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,83,2,13.2,Suryakumar Yadav,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,84,2,13.3,Cameron Green,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,85,2,13.4,Suryakumar Yadav,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,86,2,13.5,Cameron Green,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,87,2,13.6,Suryakumar Yadav,Sam Curran,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,88,2,14.1,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,89,2,14.2,Suryakumar Yadav,Rahul Chahar,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,90,2,14.3,Suryakumar Yadav,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,91,2,14.4,Cameron Green,Rahul Chahar,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,92,2,14.5,Cameron Green,Rahul Chahar,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,93,2,14.6,Cameron Green,Rahul Chahar,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,94,2,15.1,Cameron Green,Nathan Ellis,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,95,2,15.2,Cameron Green,Nathan Ellis,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,96,2,15.3,Cameron Green,Nathan Ellis,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,97,2,15.4,Tim David,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,98,2,15.5,Suryakumar Yadav,Nathan Ellis,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,99,2,15.6,Suryakumar Yadav,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,100,2,16.1,Suryakumar Yadav,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,101,2,16.2,Tim David,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,102,2,16.3,Suryakumar Yadav,Sam Curran,4,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,103,2,16.4,Suryakumar Yadav,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,104,2,16.5,Tim David,Sam Curran,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,105,2,16.6,Suryakumar Yadav,Sam Curran,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,106,2,17.1,Tim David,Arshdeep Singh,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,107,2,17.2,Tim David,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,108,2,17.3,Tim David,Arshdeep Singh,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,109,2,17.4,Suryakumar Yadav,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,110,2,17.5,Tilak Varma,Arshdeep Singh,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,111,2,17.6,Tim David,Arshdeep Singh,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,112,2,18.1,Tim David,Nathan Ellis,2,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,113,2,18.2,Tim David,Nathan Ellis,6,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,114,2,18.3,Tim David,Nathan Ellis,2,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,115,2,18.4,Tim David,Nathan Ellis,2,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,116,2,18.5,Tim David,Nathan Ellis,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,117,2,18.6,Tilak Varma,Nathan Ellis,2,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,118,2,19.1,Tim David,Arshdeep Singh,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,119,2,19.2,Tilak Varma,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,120,2,19.3,Tilak Varma,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,121,2,19.4,Nehal Wadhera,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,122,2,19.5,Jofra Archer,Arshdeep Singh,0,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
31,123,2,19.6,Jofra Archer,Arshdeep Singh,1,Group,Wankhede Stadium,Mumbai,PKBS,MI,MI,field,PKBS,13,0,SM Curran,22,4
32,1,1,0.1,Virat Kohli,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,2,1,0.2,Shahbaz Ahmed,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,3,1,0.3,Shahbaz Ahmed,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,4,1,0.4,Faf du Plessis,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,5,1,0.5,Faf du Plessis,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,6,1,0.6,Faf du Plessis,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,7,1,1.1,Faf du Plessis,Sandeep Sharma,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,8,1,1.2,Faf du Plessis,Sandeep Sharma,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,9,1,1.3,Faf du Plessis,Sandeep Sharma,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,10,1,1.4,Faf du Plessis,Sandeep Sharma,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,11,1,1.5,Faf du Plessis,Sandeep Sharma,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,12,1,1.6,Shahbaz Ahmed,Sandeep Sharma,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,13,1,2.1,Shahbaz Ahmed,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,14,1,2.2,Glenn Maxwell,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,15,1,2.3,Glenn Maxwell,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,16,1,2.4,Glenn Maxwell,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,17,1,2.5,Glenn Maxwell,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,18,1,2.6,Glenn Maxwell,Trent Boult,2,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,19,1,3.1,Faf du Plessis,Sandeep Sharma,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,20,1,3.2,Faf du Plessis,Sandeep Sharma,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,21,1,3.3,Faf du Plessis,Sandeep Sharma,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,22,1,3.4,Faf du Plessis,Sandeep Sharma,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,23,1,3.5,Faf du Plessis,Sandeep Sharma,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,24,1,3.6,Faf du Plessis,Sandeep Sharma,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,25,1,4.1,Glenn Maxwell,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,26,1,4.2,Glenn Maxwell,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,27,1,4.3,Faf du Plessis,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,28,1,4.4,Glenn Maxwell,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,29,1,4.5,Glenn Maxwell,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,30,1,4.6,Faf du Plessis,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,31,1,5.1,Faf du Plessis,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,32,1,5.2,Glenn Maxwell,Ravichandran Ashwin,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,33,1,5.3,Glenn Maxwell,Ravichandran Ashwin,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,34,1,5.4,Glenn Maxwell,Ravichandran Ashwin,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,35,1,5.5,Glenn Maxwell,Ravichandran Ashwin,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,36,1,5.6,Glenn Maxwell,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,37,1,6.1,Glenn Maxwell,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,38,1,6.2,Faf du Plessis,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,39,1,6.3,Glenn Maxwell,Yuzvendra Chahal,2,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,40,1,6.4,Glenn Maxwell,Yuzvendra Chahal,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,41,1,6.5,Glenn Maxwell,Yuzvendra Chahal,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,42,1,6.6,Glenn Maxwell,Yuzvendra Chahal,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,43,1,7.1,Faf du Plessis,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,44,1,7.2,Glenn Maxwell,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,45,1,7.3,Faf du Plessis,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,46,1,7.4,Glenn Maxwell,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,47,1,7.5,Faf du Plessis,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,48,1,7.6,Glenn Maxwell,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,49,1,8.1,Glenn Maxwell,Yuzvendra Chahal,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,50,1,8.2,Glenn Maxwell,Yuzvendra Chahal,2,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,51,1,8.3,Glenn Maxwell,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,52,1,8.3,Glenn Maxwell,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,53,1,8.4,Faf du Plessis,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,54,1,8.5,Glenn Maxwell,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,55,1,8.6,Faf du Plessis,Yuzvendra Chahal,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,56,1,9.1,Faf du Plessis,Jason Holder,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,57,1,9.2,Faf du Plessis,Jason Holder,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,58,1,9.3,Faf du Plessis,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,59,1,9.4,Glenn Maxwell,Jason Holder,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,60,1,9.5,Glenn Maxwell,Jason Holder,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,61,1,9.6,Faf du Plessis,Jason Holder,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,62,1,10.1,Glenn Maxwell,Ravichandran Ashwin,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,63,1,10.2,Glenn Maxwell,Ravichandran Ashwin,6,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,64,1,10.3,Glenn Maxwell,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,65,1,10.4,Faf du Plessis,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,66,1,10.5,Glenn Maxwell,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,67,1,10.6,Faf du Plessis,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,68,1,11.1,Faf du Plessis,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,69,1,11.2,Glenn Maxwell,Trent Boult,5,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,70,1,11.2,Glenn Maxwell,Trent Boult,2,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,71,1,11.3,Glenn Maxwell,Trent Boult,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,72,1,11.4,Faf du Plessis,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,73,1,11.5,Faf du Plessis,Trent Boult,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,74,1,11.6,Faf du Plessis,Trent Boult,4,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,75,1,12.1,Glenn Maxwell,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,76,1,12.2,Faf du Plessis,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,77,1,12.3,Glenn Maxwell,Ravichandran Ashwin,2,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,78,1,12.3,Faf du Plessis,Ravichandran Ashwin,0,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,79,1,12.4,Faf du Plessis,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
32,80,1,12.5,Glenn Maxwell,Ravichandran Ashwin,1,Group,M Chinnaswamy Stadium,Bengaluru,RCB,RR,RR,field,RCB,7,0,GJ Maxwell,23,4
